exam	section	question	page	source	image	width	height
2023 6모	공통	4	1	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 04번.png	898	836
2023 6모	공통	5	2	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 05번.png	914	414
2023 6모	공통	6	2	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 06번.png	928	641
2023 6모	공통	7	2	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 07번.png	914	393
2023 6모	공통	8	3	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 08번.png	1017	471
2023 6모	공통	9	3	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 09번.png	898	554
2023 6모	공통	10	3	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 10번.png	1013	1056
2023 6모	공통	11	4	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 11번.png	945	486
2023 6모	공통	12	4	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 12번.png	1013	570
2023 6모	공통	13	5	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 13번.png	1006	1522
2023 6모	공통	14	5	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 14번.png	1013	1104
2023 6모	공통	15	6	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 15번.png	1014	719
2023 6모	공통	16	6	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 16번.png	1003	146
2023 6모	공통	17	6	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 17번.png	1013	149
2023 6모	공통	18	7	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 18번.png	932	132
2023 6모	공통	19	7	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 19번.png	889	206
2023 6모	공통	20	7	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 20번.png	957	255
2023 6모	공통	21	8	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 21번.png	1008	190
2023 6모	공통	22	8	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/공통/2023 6모 공통 22번.png	1016	792
2023 6모	확통	23	9	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/확통/2023 6모 확통 23번.png	998	236
2023 6모	확통	24	9	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/확통/2023 6모 확통 24번.png	1017	927
2023 6모	확통	25	10	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/확통/2023 6모 확통 25번.png	1016	696
2023 6모	확통	26	10	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/확통/2023 6모 확통 26번.png	1016	248
2023 6모	확통	27	11	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/확통/2023 6모 확통 27번.png	1016	521
2023 6모	확통	28	11	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/확통/2023 6모 확통 28번.png	1002	393
2023 6모	확통	29	12	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/확통/2023 6모 확통 29번.png	1016	369
2023 6모	확통	30	12	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/확통/2023 6모 확통 30번.png	1018	421
2023 6모	미적	23	13	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/미적/2023 6모 미적 23번.png	897	267
2023 6모	미적	24	13	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/미적/2023 6모 미적 24번.png	964	240
2023 6모	미적	25	14	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/미적/2023 6모 미적 25번.png	911	279
2023 6모	미적	26	14	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/미적/2023 6모 미적 26번.png	1017	2230
2023 6모	미적	27	15	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/미적/2023 6모 미적 27번.png	911	459
2023 6모	미적	28	15	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/미적/2023 6모 미적 28번.png	1016	958
2023 6모	미적	29	16	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/미적/2023 6모 미적 29번.png	1016	1200
2023 6모	미적	30	16	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/미적/2023 6모 미적 30번.png	977	796
2023 6모	기하	23	17	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/기하/2023 6모 기하 23번.png	1015	446
2023 6모	기하	24	17	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/기하/2023 6모 기하 24번.png	993	351
2023 6모	기하	25	18	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/기하/2023 6모 기하 25번.png	949	453
2023 6모	기하	26	18	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/기하/2023 6모 기하 26번.png	1007	1087
2023 6모	기하	27	19	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/기하/2023 6모 기하 27번.png	971	771
2023 6모	기하	28	19	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/기하/2023 6모 기하 28번.png	1016	511
2023 6모	기하	29	20	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/기하/2023 6모 기하 29번.png	1017	1317
2023 6모	기하	30	20	평가원 수학/2023 6모/2023 6모.pdf	평가원 수학/2023 6모/Questions/기하/2023 6모 기하 30번.png	1017	1416
2022 수능	공통	1	1	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 01번.png	896	236
2022 수능	공통	2	1	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 02번.png	975	181
2022 수능	공통	3	1	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 03번.png	914	376
2022 수능	공통	4	1	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 04번.png	898	809
2022 수능	공통	5	2	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 05번.png	914	538
2022 수능	공통	6	2	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 06번.png	1017	239
2022 수능	공통	7	2	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 07번.png	854	427
2022 수능	공통	8	3	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 08번.png	966	279
2022 수능	공통	9	3	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 09번.png	1010	1315
2022 수능	공통	10	3	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 10번.png	1013	295
2022 수능	공통	11	4	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 11번.png	1007	1533
2022 수능	공통	12	4	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 12번.png	1013	568
2022 수능	공통	13	5	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 13번.png	1013	428
2022 수능	공통	14	5	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 14번.png	1013	1096
2022 수능	공통	15	6	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 15번.png	1014	2422
2022 수능	공통	16	6	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 16번.png	743	125
2022 수능	공통	17	6	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 17번.png	978	148
2022 수능	공통	18	7	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 18번.png	814	333
2022 수능	공통	19	7	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 19번.png	1009	152
2022 수능	공통	20	7	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 20번.png	1017	570
2022 수능	공통	21	8	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 21번.png	1016	552
2022 수능	공통	22	8	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/공통/2022 수능 공통 22번.png	1020	2820
2022 수능	확통	23	9	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/확통/2022 수능 확통 23번.png	913	181
2022 수능	확통	24	9	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/확통/2022 수능 확통 24번.png	1016	281
2022 수능	확통	25	10	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/확통/2022 수능 확통 25번.png	1016	468
2022 수능	확통	26	10	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/확통/2022 수능 확통 26번.png	987	818
2022 수능	확통	27	11	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/확통/2022 수능 확통 27번.png	1011	913
2022 수능	확통	28	11	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/확통/2022 수능 확통 28번.png	1016	467
2022 수능	확통	29	12	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/확통/2022 수능 확통 29번.png	1015	956
2022 수능	확통	30	12	평가원 수학/2022 수능/2022 수능 확통.pdf	평가원 수학/2022 수능/Questions/확통/2022 수능 확통 30번.png	1017	970
2022 수능	미적	23	9	평가원 수학/2022 수능/2022 수능 미적.pdf	평가원 수학/2022 수능/Questions/미적/2022 수능 미적 23번.png	897	317
2022 수능	미적	24	9	평가원 수학/2022 수능/2022 수능 미적.pdf	평가원 수학/2022 수능/Questions/미적/2022 수능 미적 24번.png	988	468
2022 수능	미적	25	10	평가원 수학/2022 수능/2022 수능 미적.pdf	평가원 수학/2022 수능/Questions/미적/2022 수능 미적 25번.png	897	475
2022 수능	미적	26	10	평가원 수학/2022 수능/2022 수능 미적.pdf	평가원 수학/2022 수능/Questions/미적/2022 수능 미적 26번.png	939	270
2022 수능	미적	27	11	평가원 수학/2022 수능/2022 수능 미적.pdf	평가원 수학/2022 수능/Questions/미적/2022 수능 미적 27번.png	1016	550
2022 수능	미적	28	11	평가원 수학/2022 수능/2022 수능 미적.pdf	평가원 수학/2022 수능/Questions/미적/2022 수능 미적 28번.png	1016	424
2022 수능	미적	29	12	평가원 수학/2022 수능/2022 수능 미적.pdf	평가원 수학/2022 수능/Questions/미적/2022 수능 미적 29번.png	1016	1193
2022 수능	미적	30	12	평가원 수학/2022 수능/2022 수능 미적.pdf	평가원 수학/2022 수능/Questions/미적/2022 수능 미적 30번.png	1017	683
2022 수능	기하	23	9	평가원 수학/2022 수능/2022 수능 기하.pdf	평가원 수학/2022 수능/Questions/기하/2022 수능 기하 23번.png	985	362
2022 수능	기하	24	9	평가원 수학/2022 수능/2022 수능 기하.pdf	평가원 수학/2022 수능/Questions/기하/2022 수능 기하 24번.png	924	439
2022 수능	기하	25	10	평가원 수학/2022 수능/2022 수능 기하.pdf	평가원 수학/2022 수능/Questions/기하/2022 수능 기하 25번.png	949	452
2022 수능	기하	26	10	평가원 수학/2022 수능/2022 수능 기하.pdf	평가원 수학/2022 수능/Questions/기하/2022 수능 기하 26번.png	1000	1295
2022 수능	기하	27	11	평가원 수학/2022 수능/2022 수능 기하.pdf	평가원 수학/2022 수능/Questions/기하/2022 수능 기하 27번.png	1017	886
2022 수능	기하	28	11	평가원 수학/2022 수능/2022 수능 기하.pdf	평가원 수학/2022 수능/Questions/기하/2022 수능 기하 28번.png	971	1142
2022 수능	기하	29	12	평가원 수학/2022 수능/2022 수능 기하.pdf	평가원 수학/2022 수능/Questions/기하/2022 수능 기하 29번.png	1016	1305
2022 수능	기하	30	12	평가원 수학/2022 수능/2022 수능 기하.pdf	평가원 수학/2022 수능/Questions/기하/2022 수능 기하 30번.png	1018	1580
2022 9모	공통	1	1	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 01번.png	895	275
2022 9모	공통	2	1	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 02번.png	919	181
2022 9모	공통	3	1	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 03번.png	899	432
2022 9모	공통	4	1	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 04번.png	960	481
2022 9모	공통	5	2	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 05번.png	968	239
2022 9모	공통	6	2	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 06번.png	950	322
2022 9모	공통	7	2	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 07번.png	926	427
2022 9모	공통	8	3	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 08번.png	914	412
2022 9모	공통	9	3	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 09번.png	1012	484
2022 9모	공통	10	3	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 10번.png	966	1116
2022 9모	공통	11	4	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 11번.png	921	523
2022 9모	공통	12	4	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 12번.png	1009	1089
2022 9모	공통	13	5	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 13번.png	1014	524
2022 9모	공통	14	5	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 14번.png	1013	1028
2022 9모	공통	15	6	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 15번.png	932	833
2022 9모	공통	16	6	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 16번.png	730	86
2022 9모	공통	17	6	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 17번.png	1013	148
2022 9모	공통	18	7	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 18번.png	717	381
2022 9모	공통	19	7	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 19번.png	977	308
2022 9모	공통	20	7	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 20번.png	997	368
2022 9모	공통	21	8	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 21번.png	978	1127
2022 9모	공통	22	8	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/공통/2022 9모 공통 22번.png	1016	614
2022 9모	확통	23	9	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/확통/2022 9모 확통 23번.png	1016	281
2022 9모	확통	24	9	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/확통/2022 9모 확통 24번.png	1016	334
2022 9모	확통	25	10	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/확통/2022 9모 확통 25번.png	1016	282
2022 9모	확통	26	10	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/확통/2022 9모 확통 26번.png	1016	1285
2022 9모	확통	27	11	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/확통/2022 9모 확통 27번.png	1017	1218
2022 9모	확통	28	11	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/확통/2022 9모 확통 28번.png	1017	536
2022 9모	확통	29	12	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/확통/2022 9모 확통 29번.png	1016	634
2022 9모	확통	30	12	평가원 수학/2022 9모/2022 9모.pdf	평가원 수학/2022 9모/Questions/확통/2022 9모 확통 30번.png	1018	499
